length-of-text, length-of-pattern, Naive, Boyer-Moore, Horspool
532,163,6,3,3
988,12,15,4,3
1176,196,14,4,4
778,170,9,3,4
508,31,7,2,1
1126,78,15,2,2
1074,152,13,3,4
811,53,11,2,2
1401,145,18,3,3
1380,183,17,3,4
16,142,0,3,3
479,108,5,2,2
1363,37,19,2,3
51,58,1,1,1
811,60,10,3,2
1309,38,18,3,2
451,193,4,3,4
556,98,6,3,2
99,50,0,2,1
1687,36,24,3,3
489,156,5,3,4
239,15,4,1,1
1894,121,25,3,3
826,67,11,2,2
130,192,0,3,4
584,170,6,3,3
129,34,1,1,2
1953,3,30,24,21
643,194,7,3,4
1019,26,14,3,3
1687,108,23,3,4
1356,150,17,4,3
277,121,2,2,2
1184,147,15,3,3
739,69,10,2,2
608,153,6,2,3
1303,144,17,3,3
1958,147,26,3,4
1343,43,18,3,2
387,14,6,2,2
218,129,1,3,3
1717,102,23,3,3
574,179,6,3,4
1825,9,28,8,7
1199,90,16,2,3
1183,6,18,8,7
1517,182,19,4,4
1965,114,26,4,4
1126,13,17,4,4
506,81,6,2,2
612,151,6,3,3
1171,71,16,3,2
1741,23,25,4,3
398,34,6,1,2
626,26,8,1,1
240,42,3,1,1
524,54,7,1,2
70,195,0,3,4
204,61,2,1,2
488,61,6,2,2
515,47,7,1,2
244,47,3,1,1
1446,184,18,4,5
1,149,0,3,3
367,139,3,3,3
757,149,9,2,3
1966,79,28,3,3
1821,180,23,4,4
856,89,11,2,2
384,147,4,3,3
1377,143,18,3,3
1306,82,18,2,3
862,92,10,2,2
608,160,6,3,3
1215,85,16,2,2
1084,166,14,3,4
539,2,9,10,10
276,85,3,2,2
113,163,0,3,3
1467,39,20,2,2
432,131,4,3,3
327,59,4,2,2
641,177,7,3,4
1195,181,14,4,4
1205,143,16,3,3
457,154,4,3,4
74,94,0,2,2
1599,144,21,3,4
627,13,10,3,2
813,144,10,3,3
451,79,5,2,2
781,54,10,1,1
582,7,9,4,3
451,17,7,2,2
24,39,0,1,1
578,165,6,3,3
1836,101,24,4,3
557,67,7,2,2
500,182,4,3,3
1463,40,21,3,2
841,75,12,2,2
548,72,7,2,2
1374,8,21,8,6
1995,180,26,4,5
441,50,5,1,2
1810,99,24,4,3
144,98,1,2,2
1070,37,15,3,2
963,139,11,2,3
1817,29,26,4,3
668,146,8,3,3
1360,167,17,4,4
1725,90,23,2,2
651,141,8,2,3
1208,168,16,3,4
447,48,5,2,2
1038,87,13,3,2
1774,57,25,3,3
1141,51,16,2,2
1349,166,17,4,4
438,188,3,4,4
1915,5,30,15,13
595,39,8,2,2
1820,114,24,3,3
81,99,0,1,2
982,80,13,2,3
1957,158,26,4,4
1709,25,24,4,3
44,69,0,1,1
1442,64,20,3,2
217,86,2,2,2
1125,52,15,2,2
477,142,5,2,3
1735,124,23,3,4
1217,60,16,3,2
846,165,10,3,4
1492,3,23,18,16
485,52,6,2,2
1557,126,20,3,4
652,139,7,3,3
860,38,12,2,2
1934,23,27,5,4
1345,9,21,6,6
85,130,0,3,2
1075,35,15,2,2
208,25,2,1,1
1596,148,20,3,4
1219,5,19,9,9
1054,4,17,10,9
41,137,0,3,3
1137,168,14,4,4
1895,198,25,4,4
302,95,3,2,2
1722,75,23,2,2
1362,64,19,2,3
1131,128,14,3,3
184,195,0,3,4
528,47,6,1,2
314,94,4,2,2
1570,91,21,3,3
43,55,0,1,1
1843,136,25,3,3
1219,110,17,3,3
268,43,3,2,1
365,44,4,2,1
13,155,0,2,3
1164,67,15,3,2
348,133,3,2,3
1817,80,25,4,3
1353,80,18,3,2
90,74,0,2,2
832,142,10,3,3
110,77,0,1,2
459,65,5,2,2
75,35,1,1,1
875,60,11,3,2
1393,136,18,3,3
616,71,8,2,2
1158,20,17,3,3
1995,65,28,3,3
33,4,0,1,1
657,105,8,2,2
243,87,2,2,2
1249,47,18,2,3
834,23,12,2,2
1229,185,15,3,4
1699,77,24,3,3
1115,158,14,3,4
27,103,0,2,2
423,127,4,2,3
271,10,4,2,2
1026,56,13,2,2
1721,173,23,3,5
1567,82,21,3,3
1047,176,12,4,4
651,95,8,2,2
632,136,7,3,3
1534,36,22,3,2
433,87,5,2,2
220,58,2,2,2
1424,13,22,5,4
581,184,6,3,3
88,163,0,2,3
1626,122,21,3,4
311,47,4,2,1
208,92,1,2,2
141,54,1,1,2
895,98,12,3,2
766,162,9,3,4
1944,58,27,4,3
1320,118,18,2,3
1794,82,25,3,3
1588,28,22,4,3
683,47,9,1,1
1678,80,22,3,3
691,84,9,2,2
53,131,0,2,3
820,154,10,3,3
421,129,4,2,3
1196,135,15,3,3
701,132,8,3,3
1362,143,18,3,4
1415,154,18,4,3
1750,200,22,4,5
1240,169,15,4,4
210,78,2,2,2
26,61,0,1,2
1443,92,20,2,3
177,80,1,2,2
1342,54,18,3,2
207,30,3,1,1
44,4,0,1,1
78,95,0,2,2
327,124,3,3,3
692,172,7,4,4
1045,100,14,2,3
1539,18,24,4,4
1676,59,23,2,3
1258,98,16,2,3
1511,7,24,9,8
1984,173,26,4,5
562,32,7,2,1
1520,149,19,4,3
1166,164,14,4,4
1875,189,24,3,4
1981,87,27,3,3
144,139,0,3,3
1647,142,22,3,4
1892,125,26,3,4
1736,93,24,2,2
1845,60,25,2,3
1678,176,21,4,4
1568,56,21,3,3
1088,15,17,3,4
1539,64,21,2,3
25,184,0,3,3
1009,6,16,6,6
1377,183,17,4,4
1227,39,17,3,2
1178,170,15,4,4
899,114,11,3,3
356,192,3,3,4
249,41,3,2,1
1274,64,17,3,2
431,168,4,3,3
1335,35,18,3,3
351,197,2,4,4
146,157,0,3,3
1378,87,19,2,2
207,107,2,2,2
1191,104,15,3,3
940,145,11,3,3
446,69,5,1,2
991,102,12,2,3
1814,150,24,4,4
1052,138,13,3,4
957,189,11,4,4
1477,89,20,3,3
941,22,14,3,2
734,112,9,2,3
1991,59,28,3,3
1365,166,17,4,4
438,144,4,3,3
832,68,11,2,2
834,30,11,2,2
1909,53,27,3,3
593,99,7,3,2
1079,141,13,2,3
1737,157,22,4,5
1471,31,20,3,3
1303,76,18,2,3
212,142,1,2,3
1530,44,22,2,2
610,183,6,3,4
680,136,7,3,3
1224,132,15,3,4
1292,97,17,2,3
171,17,3,1,1
90,20,1,1,1
1210,31,17,3,2
308,49,3,2,2
776,130,9,2,3
1389,41,19,3,2
351,30,5,1,2
912,2,14,17,15
236,33,3,1,1
1858,114,25,4,3
292,180,2,3,4
1146,157,14,3,4
290,114,3,2,3
1021,163,12,3,4
653,171,7,3,4
253,200,1,3,4
481,121,5,3,3
103,114,0,2,2
1876,175,25,3,4
1971,95,27,3,3
1370,48,19,3,2
983,48,13,2,3
1997,152,26,3,4
1979,25,28,4,4
104,87,1,1,2
1884,109,25,3,3
1328,168,16,3,4
1509,179,19,4,5
1305,189,15,3,4
1523,89,21,3,3
612,102,8,2,3
1976,133,27,3,3
1617,152,21,3,4
821,70,10,2,3
26,92,0,2,2
1909,131,26,3,4
1146,85,15,3,2
116,24,1,1,1
185,89,1,2,2
356,148,3,3,3
708,186,7,4,4
665,100,8,2,2
535,90,7,2,2
1679,182,22,3,4
1582,106,21,3,4
418,144,4,3,3
981,76,13,2,2
1327,139,17,3,4
1177,32,16,3,2
1018,72,13,3,2
1315,11,20,5,5
1161,135,15,3,4
1293,194,15,4,5
1537,31,22,3,2
1031,131,13,3,3
1824,9,29,8,8
1160,2,18,22,19
225,12,3,1,1
959,138,12,3,3
122,58,1,2,1
553,73,7,2,2
872,83,11,2,2
870,50,12,2,2
1413,139,19,3,4
626,123,7,3,3
402,118,4,2,3
1297,84,18,2,3
1153,109,15,3,3
1631,130,21,3,3
916,20,14,2,2
1281,184,15,3,5
1182,188,15,4,4
336,171,3,3,3
174,99,1,2,2
202,139,0,2,3
911,174,11,3,4
515,113,6,2,3
1642,88,22,3,3
1223,129,16,3,3
596,140,7,2,4
1154,48,16,2,2
13,172,0,3,3
654,104,8,3,2
1640,95,22,3,3
1390,10,22,5,5
368,63,4,2,2
162,89,1,2,2
819,191,9,3,4
1800,105,25,3,3
399,12,6,2,2
347,107,4,2,3
347,68,4,2,2
1474,129,19,3,3
917,168,10,3,3
293,131,2,2,3
154,112,0,2,3
1123,1,18,39,35
1625,121,22,3,4
1145,174,14,3,4
870,158,10,3,4
1629,99,21,3,3
1577,199,20,4,4
1253,58,17,2,2
879,63,11,2,2
1552,94,21,2,3
19,7,1,0,1
1483,143,20,3,4
1027,71,14,2,2
1991,13,31,7,6
1030,193,12,3,5
107,100,1,2,2
258,127,2,2,3
1326,151,17,3,4
1596,123,22,3,3
1884,172,24,3,4
1190,36,16,3,3
679,32,9,2,2
1868,9,29,8,8
1391,58,19,2,2
502,131,5,2,3
752,197,8,4,5
704,86,8,2,2
292,66,3,1,1
1798,94,24,3,3
670,66,9,2,2
1545,105,21,3,3
1586,198,19,4,4
1816,14,27,6,5
1644,118,22,3,3
866,124,11,2,3
1122,108,14,3,3
1751,189,22,4,5
665,131,7,3,3
859,76,11,2,3
1245,12,19,5,4
48,71,0,1,1
367,8,5,3,2
724,57,10,2,2
1180,42,17,2,3
108,3,2,2,1
1602,27,22,3,3
159,27,2,1,1
651,180,7,3,4
3,14,0,0,1
835,35,11,2,2
1818,124,24,4,3
1596,80,21,3,3
1782,96,24,3,3
1681,175,21,3,4
897,26,13,2,2
1279,186,15,3,4
1689,40,24,3,3
1916,163,25,4,4
112,152,0,2,3
1646,74,22,2,3
145,101,1,2,2
1418,23,20,4,3
922,174,11,4,4
722,129,8,3,3
1078,194,13,3,5
1630,34,23,3,3
1808,112,24,4,3
1945,104,26,4,4
1212,124,16,2,3
1686,58,23,3,3
1384,64,19,3,3
497,76,6,2,2
1035,85,14,2,2
970,20,15,3,2
27,36,0,1,1
789,27,11,2,2
399,116,4,2,3
497,29,6,2,2
188,67,2,2,2
927,106,12,2,3
1193,174,15,3,4
878,164,10,3,4
928,33,13,2,2
900,48,12,2,2
420,107,4,3,2
1361,155,17,4,4
1440,10,23,6,6
294,84,3,2,2
819,25,12,2,2
1161,183,14,3,5
689,55,9,1,1
627,174,7,3,3
434,181,4,3,4
143,45,2,1,1
531,169,5,2,3
1350,162,17,3,4
1546,174,20,4,4
1882,200,25,4,5
671,13,10,2,3
596,125,7,2,2
373,158,3,3,3
1386,27,19,3,3
1037,73,14,2,2
1935,172,26,4,4
1473,111,20,3,3
1711,197,22,4,5
1451,137,19,3,3
834,68,11,2,2
420,96,5,2,2
787,83,10,3,2
1597,40,22,3,3
1885,107,25,4,3
325,190,2,3,4
1347,89,18,2,2
231,74,2,2,2
1526,146,20,3,4
1853,102,25,3,3
698,59,9,2,2
1410,32,20,3,3
838,157,10,3,4
1386,28,19,2,2
31,195,0,3,4
174,70,1,2,2
1308,7,20,8,7
1295,2,20,24,21
896,3,14,12,10
1618,86,21,2,3
393,159,3,3,3
1672,16,26,5,4
1530,83,20,3,3
494,43,6,2,2
727,138,9,2,3
10,60,0,2,1
1411,177,17,4,4
384,19,5,2,2
862,2,14,16,15
966,128,12,3,3
1436,144,18,4,3
512,85,6,2,2
1479,38,21,3,2
1840,105,25,3,3
191,10,2,2,1
111,189,0,3,3
1006,96,13,2,3
1595,192,20,4,4
630,119,7,2,2
658,52,8,1,2
360,79,4,2,2
8,198,0,3,4
1974,141,25,3,4
868,141,11,3,3
1737,195,21,3,4
491,13,8,2,2
1206,158,15,3,4
1319,163,16,4,4
919,141,11,3,3
600,65,7,2,2
634,13,10,3,3
1966,178,26,4,4
254,67,3,2,2
193,181,1,2,3
779,15,12,3,2
299,173,2,2,3
1138,80,15,3,2
973,110,12,3,3
777,8,12,4,4
228,29,3,1,1
1952,121,26,4,3
962,64,13,2,2
1546,74,21,3,2
1843,134,24,3,4
924,122,11,3,3
41,183,0,2,3
1029,44,14,2,2
882,173,11,3,4
1360,62,19,2,2
746,14,11,3,3
1889,155,25,4,4
1746,77,24,3,3
783,162,8,2,3
246,24,3,1,1
600,52,8,1,1
1594,199,20,4,5
1178,61,16,3,2
1422,67,20,3,3
698,196,7,3,5
1476,198,18,4,5
1359,16,21,4,3
1660,141,22,3,4
843,115,11,2,2
1920,143,26,3,3
940,17,15,3,3
1983,105,27,3,3
1036,144,12,4,3
859,30,12,2,2
1916,144,25,4,4
1346,65,19,3,3
79,11,1,1,1
53,156,0,3,3
1648,185,21,4,4
1161,37,16,2,2
547,175,6,3,3
42,77,0,2,2
1133,77,15,2,2
550,1,9,19,18
1532,32,22,3,3
586,198,5,3,4
1130,190,14,3,5
290,162,2,3,3
1571,64,22,3,3
67,116,0,2,3
1120,192,14,4,4
1633,195,20,4,4
762,157,8,3,3
517,144,5,3,3
1739,157,23,3,4
628,74,8,2,2
704,46,10,2,2
696,146,8,3,3
1997,56,28,3,3
192,6,3,1,2
370,142,4,2,4
1583,184,20,4,4
529,104,6,3,2
796,199,9,3,4
80,140,0,2,3
1813,125,24,3,4
1367,129,17,4,3
1877,25,26,4,3
1254,1,19,43,40
232,168,1,3,3
944,2,14,17,16
1575,102,21,2,3
859,31,12,2,2
1917,188,25,4,4
216,166,0,3,4
149,194,0,3,4
379,80,5,2,2
760,3,11,10,9
408,50,5,2,2
1582,197,20,4,4
1177,137,15,3,4
901,72,12,2,2
1779,15,27,6,5
1598,3,25,20,18
744,155,9,3,3
1451,13,22,5,5
542,91,6,2,2
1724,149,22,4,4
1260,89,16,3,3
1546,18,24,4,4
474,6,8,3,3
939,4,14,9,8
1070,33,15,2,3
1765,65,24,3,3
222,138,1,3,3
455,58,6,1,2
1319,11,20,5,5
799,111,10,2,2
372,92,4,2,2
1020,145,12,3,3
1655,45,27,3,3
592,198,6,3,4
560,47,8,2,2
444,123,4,3,2
845,66,11,2,2
1063,6,16,7,6
58,94,0,2,2
695,65,9,2,2
1460,167,18,4,4
593,74,7,2,2
54,34,0,1,1
1072,170,13,3,4
1381,107,19,2,2
526,166,6,3,3
1668,62,23,3,3
1584,174,20,4,4
1023,189,12,4,4
158,129,0,2,3
946,195,11,4,4
1029,37,14,3,2
1294,77,17,3,3
398,189,3,3,3
1980,10,31,8,7
459,131,5,2,3
1766,87,24,3,3
629,33,9,2,2
1034,73,14,2,2
1885,144,25,4,4
1581,44,22,3,3
1226,139,15,3,3
1063,147,13,3,4
168,67,2,1,2
41,155,0,3,3
1075,120,13,3,4
929,110,12,2,2
1284,75,17,3,2
1559,2,25,28,26
1444,66,20,3,2
1573,170,20,4,4
1703,133,23,3,4
252,81,2,1,2
409,83,5,2,2
1043,63,14,3,2
1665,189,21,4,4
1398,165,18,3,3
1854,96,26,3,3
139,161,1,2,4
